"Study","Dataset","Reviewer","Order","Family","Species","BirdLife_Species","BirdTree_Species","IUCN_Species","IUCN_Status","Hunting","RR","bin","Hdens","Udens","Traded","Body_Mass","HWI","Kipps_Dist","Lifestyle","Trophic_Level","Activity","PCA_Dim1","PCA_Dim2","Evo_Distinctiveness","Tax_Distinctiveness","Realm","Country","Longitude","Latitude","Dist_Hunters","TravDist","PopDens","Stunting","FoodBiomass","Reserve","CountryNum"
"714",151,"DI","Bucerotiformes","Bucerotidae","Buceros bicornis","Buceros bicornis","Buceros bicornis","Buceros bicornis","VU","SC",0.259414225941423,1,3.1,11.95,"Yes",2790.8,25.7,133.7,"Insessorial","Omnivore","Diurnal",1.08800990672989,0.278722016112571,18.2177100913729,0.000148547324062297,"Indomalayan","India",93.166667,27,1.2,206,7.236,43.3,6099.24122,0,356
"714",149,"DI","Columbiformes","Columbidae","Ducula aenea","Ducula aenea","Ducula aenea","Ducula aenea","NT","SC",0.670089858793325,1,5.22,7.79,"Yes",545,31.1,74.6,"Insessorial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,4.79193911983802,9.71270965022708e-05,"Indomalayan","India",93.166667,27,1.2,206,7.236,43.3,6099.24122,0,356
"714",149,"DI","Columbiformes","Columbidae","Ducula badia","Ducula badia","Ducula badia","Ducula badia","LC","SC",1.65903723887375,1,91.33,55.05,"Yes",486,28.9,67.2,"Insessorial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,10.4981123713225,0.000105221021210793,"Indomalayan","India",93.166667,27,1.2,206,7.236,43.3,6099.24122,0,356
"714",151,"DI","Bucerotiformes","Bucerotidae","Aceros undulatus","Rhyticeros undulatus","Aceros undulatus","Rhyticeros undulatus","VU","SC",0.337516512549538,1,5.11,15.14,"Yes",2214.6,14.8,64.1,"Insessorial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,6.90610914065451,0.000105221021210793,"Indomalayan","India",93.166667,27,1.2,206,7.236,43.3,6099.24122,0,356
"723",164,"AB","Galliformes","Cracidae","Crax alector","Crax alector","Crax alector","Crax alector","LC","S",0.806529209621993,1,23.47,29.1,"Yes",2872,5.3,20.3,"Terrestrial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,2.20815634841115,0.000180378893504217,"Neotropic","Venezuela",-64.812,5.03,8.906,5272,0.453,17,116.995764,1,862
"723",164,"AB","Galliformes","Cracidae","Crax alector","Crax alector","Crax alector","Crax alector","LC","S",0.694158075601375,1,20.2,29.1,"Yes",2872,5.3,20.3,"Terrestrial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,2.20815634841115,0.000180378893504217,"Neotropic","Venezuela",-64.746,5.427,10.8,3906,0.453,17,133.016236,1,862
"723",164,"AB","Galliformes","Cracidae","Mitu tomentosum","Mitu tomentosum","Mitu tomentosum","Mitu tomentosum","NT","S",0.155289213131839,1,2.98,19.19,"Yes",2187.6,8.5,30.9,"Terrestrial","Herbivore","Diurnal",2.21834436240738,-0.521019879485653,3.26672395959357,0.000194254193004542,"Neotropic","Venezuela",-64.812,5.03,8.906,5272,0.453,17,116.995764,1,862
"723",164,"AB","Galliformes","Cracidae","Mitu tomentosum","Mitu tomentosum","Mitu tomentosum","Mitu tomentosum","NT","S",0.450234497133924,1,8.64,19.19,"Yes",2187.6,8.5,30.9,"Terrestrial","Herbivore","Diurnal",2.21834436240738,-0.521019879485653,3.26672395959357,0.000194254193004542,"Neotropic","Venezuela",-64.746,5.427,10.8,3906,0.453,17,133.016236,1,862
"723",164,"AB","Galliformes","Cracidae","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","LC","S",8.5462962962963,1,9.23,1.08,"Yes",1487.9,10.3,30.3,"Insessorial","Herbivore","Diurnal",2.09882098044958,-0.414990173233609,4.02398438593169,0.000229573137187186,"Neotropic","Venezuela",-64.812,5.03,8.906,5272,0.453,17,116.995764,1,862
"723",164,"AB","Galliformes","Cracidae","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","LC","S",1.08333333333333,1,1.17,1.08,"Yes",1487.9,10.3,30.3,"Insessorial","Herbivore","Diurnal",2.09882098044958,-0.414990173233609,4.02398438593169,0.000229573137187186,"Neotropic","Venezuela",-64.746,5.427,10.8,3906,0.453,17,133.016236,1,862
"723",164,"AB","Gruiformes","Psophiidae","Psophia crepitans","Psophia crepitans","Psophia crepitans","Psophia crepitans","LC","S",1.0019404915912,1,46.47,46.38,"Yes",1026,9.6,26.5,"Terrestrial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,33.515904216776,0.000210442042421587,"Neotropic","Venezuela",-64.812,5.03,8.906,5272,0.453,17,116.995764,1,862
"723",164,"AB","Gruiformes","Psophiidae","Psophia crepitans","Psophia crepitans","Psophia crepitans","Psophia crepitans","LC","S",0.655670547649849,1,30.41,46.38,"Yes",1026,9.6,26.5,"Terrestrial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,33.515904216776,0.000210442042421587,"Neotropic","Venezuela",-64.746,5.427,10.8,3906,0.453,17,133.016236,1,862
"727",167,"AB","Galliformes","Numididae","Agelastes meleagrides","Agelastes meleagrides","Agelastes meleagrides","Agelastes meleagrides","VU","SC",0.0221238938053097,1,0.5,22.6,"Yes",815,20.7,44.7,"Terrestrial","Omnivore","Diurnal",-0.740625695567827,-0.378690332554513,8.80071266718659,0.000252530450905904,"Afrotropic","Cote d'Ivoire",-6.953,5.49,4.7,1500.7,65.002,39,76.3712,1,384
"731",171,"AB","Bucerotiformes","Bucerotidae","Buceros rhinoceros","Buceros rhinoceros","Buceros rhinoceros","Buceros rhinoceros","VU","S",0,0,0,2.07,"Yes",2371.6,21.7,97.2,"Insessorial","Herbivore","Diurnal",1.43954344923465,0.284959728868684,11.4093329766165,0.000140294694947725,"Indomalayan","Malaysia",115.4083,3.2614,2,3526,2.287,28.5,56.510072,0,458
"731",171,"AB","Bucerotiformes","Bucerotidae","Buceros rhinoceros","Buceros rhinoceros","Buceros rhinoceros","Buceros rhinoceros","VU","S",0,0,0,2.07,"Yes",2371.6,21.7,97.2,"Insessorial","Herbivore","Diurnal",1.43954344923465,0.284959728868684,11.4093329766165,0.000140294694947725,"Indomalayan","Malaysia",114.8189,4.054,3,272,10.034,28.5,671.74428,1,458
"731",171,"AB","Bucerotiformes","Bucerotidae","Buceros rhinoceros","Buceros rhinoceros","Buceros rhinoceros","Buceros rhinoceros","VU","S",0.17256038647343,1,0.3572,2.07,"Yes",2371.6,21.7,97.2,"Insessorial","Herbivore","Diurnal",1.43954344923465,0.284959728868684,11.4093329766165,0.000140294694947725,"Indomalayan","Malaysia",115.729,4.406,3,1960,2.287,28.5,0,0,458
"731",171,"AB","Bucerotiformes","Bucerotidae","Rhinoplax vigil","Rhinoplax vigil","Rhinoplax vigil","Rhinoplax vigil","CR","S",0,0,0,1.7679,"Yes",2887.6,5.7,27,"Insessorial","Omnivore","Diurnal",1.53768967498789,0.824981971027201,27.0577450750842,0.00015783153181619,"Indomalayan","Malaysia",115.4083,3.2614,2,3526,2.287,28.5,56.510072,0,458
"731",171,"AB","Bucerotiformes","Bucerotidae","Rhinoplax vigil","Rhinoplax vigil","Rhinoplax vigil","Rhinoplax vigil","CR","S",0,0,0,1.7679,"Yes",2887.6,5.7,27,"Insessorial","Omnivore","Diurnal",1.53768967498789,0.824981971027201,27.0577450750842,0.00015783153181619,"Indomalayan","Malaysia",114.8189,4.054,3,272,10.034,28.5,671.74428,1,458
"731",171,"AB","Bucerotiformes","Bucerotidae","Rhinoplax vigil","Rhinoplax vigil","Rhinoplax vigil","Rhinoplax vigil","CR","S",0.189264098648114,1,0.3346,1.7679,"Yes",2887.6,5.7,27,"Insessorial","Omnivore","Diurnal",1.53768967498789,0.824981971027201,27.0577450750842,0.00015783153181619,"Indomalayan","Malaysia",115.729,4.406,3,1960,2.287,28.5,0,0,458
"732",172,"AB","Falconiformes","Falconidae","Ibycter americanus","Ibycter americanus","Ibycter americanus","Ibycter americanus","LC","S",2.57142857142857,1,5.4,2.1,"Yes",624,26.2,92.2,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,17.1825802417006,0.000180378893504217,"Neotropic","Brazil",-55.709,-2.743,2,395,0.303,14.7,1763.978928,0,76
"732",172,"AB","Falconiformes","Falconidae","Ibycter americanus","Ibycter americanus","Ibycter americanus","Ibycter americanus","LC","S",2.57142857142857,1,5.4,2.1,"Yes",624,26.2,92.2,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,17.1825802417006,0.000180378893504217,"Neotropic","Brazil",-55.673,-2.76,3.15,631,0.289,14.7,3378.695892,0,76
"732",172,"AB","Galliformes","Odontophoridae","Odontophorus gujanensis","Odontophorus gujanensis","Odontophorus gujanensis","Odontophorus gujanensis","LC","S",0.214285714285714,1,0.9,4.2,"Yes",314.1,13.3,18.8,"Terrestrial","Herbivore","Diurnal",0.368331603905103,-0.532380279742175,6.23068034395233,0.000132910763634686,"Neotropic","Brazil",-55.709,-2.743,2,395,0.303,14.7,1763.978928,0,76
"732",172,"AB","Galliformes","Odontophoridae","Odontophorus gujanensis","Odontophorus gujanensis","Odontophorus gujanensis","Odontophorus gujanensis","LC","S",0,0,0,4.2,"Yes",314.1,13.3,18.8,"Terrestrial","Herbivore","Diurnal",0.368331603905103,-0.532380279742175,6.23068034395233,0.000132910763634686,"Neotropic","Brazil",-55.673,-2.76,3.15,631,0.289,14.7,3378.695892,0,76
"732",172,"AB","Galliformes","Cracidae","Penelope pileata","Penelope pileata","Penelope pileata","Penelope pileata","VU","S",0.514285714285714,1,1.8,3.5,"Yes",1249.8,9.6,31,"Insessorial","Herbivore","Diurnal",2.28351107240653,-0.454646500281695,2.7498609713151,0.000210442042421587,"Neotropic","Brazil",-55.709,-2.743,2,395,0.303,14.7,1763.978928,0,76
"732",172,"AB","Galliformes","Cracidae","Penelope pileata","Penelope pileata","Penelope pileata","Penelope pileata","VU","S",1.28571428571429,1,4.5,3.5,"Yes",1249.8,9.6,31,"Insessorial","Herbivore","Diurnal",2.28351107240653,-0.454646500281695,2.7498609713151,0.000210442042421587,"Neotropic","Brazil",-55.673,-2.76,3.15,631,0.289,14.7,3378.695892,0,76
"732",172,"AB","Galliformes","Cracidae","Penelope superciliaris","Penelope superciliaris","Penelope superciliaris","Penelope superciliaris","NT","S",1.98412698412698,1,12.5,6.3,"Yes",895,13.5,34.1,"Insessorial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,2.74986097161511,0.000210442042421587,"Neotropic","Brazil",-55.709,-2.743,2,395,0.303,14.7,1763.978928,0,76
"732",172,"AB","Galliformes","Cracidae","Penelope superciliaris","Penelope superciliaris","Penelope superciliaris","Penelope superciliaris","NT","S",1.41269841269841,1,8.9,6.3,"Yes",895,13.5,34.1,"Insessorial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,2.74986097161511,0.000210442042421587,"Neotropic","Brazil",-55.673,-2.76,3.15,631,0.289,14.7,3378.695892,0,76
"732",172,"AB","Gruiformes","Psophiidae","Psophia viridis","Psophia viridis","Psophia viridis","Psophia viridis","VU","S",0.87012987012987,1,13.4,15.4,"Yes",1071,3.3,9.3,"Terrestrial","Herbivore","Diurnal",1.47376695623104,0.987642586960537,19.5265446178734,0.000194254193004542,"Neotropic","Brazil",-55.709,-2.743,2,395,0.303,14.7,1763.978928,0,76
"732",172,"AB","Gruiformes","Psophiidae","Psophia viridis","Psophia viridis","Psophia viridis","Psophia viridis","VU","S",0.350649350649351,1,5.4,15.4,"Yes",1071,3.3,9.3,"Terrestrial","Herbivore","Diurnal",1.47376695623104,0.987642586960537,19.5265446178734,0.000194254193004542,"Neotropic","Brazil",-55.673,-2.76,3.15,631,0.289,14.7,3378.695892,0,76
"732",172,"AB","Struthioniformes","Tinamidae","Tinamus tao","Tinamus tao","Tinamus tao","Tinamus tao","VU","S",0.9,1,6.3,7,"Yes",1600.1,17.1,47.3,"Terrestrial","Herbivore","Diurnal",2.01351253783974,-0.719488841221811,43.6021447304084,0.000420884084843174,"Neotropic","Brazil",-55.709,-2.743,2,395,0.303,14.7,1763.978928,0,76
"732",172,"AB","Struthioniformes","Tinamidae","Tinamus tao","Tinamus tao","Tinamus tao","Tinamus tao","VU","S",0.642857142857143,1,4.5,7,"Yes",1600.1,17.1,47.3,"Terrestrial","Herbivore","Diurnal",2.01351253783974,-0.719488841221811,43.6021447304084,0.000420884084843174,"Neotropic","Brazil",-55.673,-2.76,3.15,631,0.289,14.7,3378.695892,0,76
"736",176,"AB","Galliformes","Cracidae","Crax alector","Crax alector","Crax alector","Crax alector","LC","S",0,0,0,0.1916,"Yes",2872,5.3,20.3,"Terrestrial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,2.20815634841115,0.000180378893504217,"Neotropic","Guyana",-58.637,-1.626,1,1085,0.029,33.1,313.40046,0,328
"736",176,"AB","Galliformes","Cracidae","Crax alector","Crax alector","Crax alector","Crax alector","LC","S",0.0167014613778706,1,0.0032,0.1916,"Yes",2872,5.3,20.3,"Terrestrial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,2.20815634841115,0.000180378893504217,"Neotropic","Guyana",-58.637,-1.626,2,1085,0.029,33.1,313.40046,0,328
"736",176,"AB","Galliformes","Cracidae","Crax alector","Crax alector","Crax alector","Crax alector","LC","S",0.237473903966597,1,0.0455,0.1916,"Yes",2872,5.3,20.3,"Terrestrial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,2.20815634841115,0.000180378893504217,"Neotropic","Guyana",-58.637,-1.626,3,1085,0.029,33.1,313.40046,0,328
"736",176,"AB","Galliformes","Cracidae","Crax alector","Crax alector","Crax alector","Crax alector","LC","S",0,0,0,0.1916,"Yes",2872,5.3,20.3,"Terrestrial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,2.20815634841115,0.000180378893504217,"Neotropic","Guyana",-58.637,-1.626,4,1085,0.029,33.1,313.40046,0,328
"736",176,"AB","Galliformes","Cracidae","Crax alector","Crax alector","Crax alector","Crax alector","LC","S",0.254175365344468,1,0.0487,0.1916,"Yes",2872,5.3,20.3,"Terrestrial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,2.20815634841115,0.000180378893504217,"Neotropic","Guyana",-58.637,-1.626,5,1085,0.029,33.1,313.40046,0,328
"736",176,"AB","Galliformes","Cracidae","Crax alector","Crax alector","Crax alector","Crax alector","LC","S",0.254175365344468,1,0.0487,0.1916,"Yes",2872,5.3,20.3,"Terrestrial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,2.20815634841115,0.000180378893504217,"Neotropic","Guyana",-58.637,-1.626,6,1085,0.029,33.1,313.40046,0,328
"736",176,"AB","Galliformes","Cracidae","Crax alector","Crax alector","Crax alector","Crax alector","LC","S",0.728601252609603,1,0.1396,0.1916,"Yes",2872,5.3,20.3,"Terrestrial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,2.20815634841115,0.000180378893504217,"Neotropic","Guyana",-58.637,-1.626,7,1085,0.029,33.1,313.40046,0,328
"736",176,"AB","Galliformes","Cracidae","Crax alector","Crax alector","Crax alector","Crax alector","LC","S",2.72807933194155,1,0.5227,0.1916,"Yes",2872,5.3,20.3,"Terrestrial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,2.20815634841115,0.000180378893504217,"Neotropic","Guyana",-58.637,-1.626,8,1085,0.029,33.1,313.40046,0,328
"736",176,"AB","Galliformes","Cracidae","Crax alector","Crax alector","Crax alector","Crax alector","LC","S",0,0,0,0.1916,"Yes",2872,5.3,20.3,"Terrestrial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,2.20815634841115,0.000180378893504217,"Neotropic","Guyana",-58.637,-1.626,9,1085,0.029,33.1,313.40046,0,328
"739",179,"AB","Bucerotiformes","Bucerotidae","Bycanistes albotibialis","Bycanistes albotibialis","Bycanistes albotibialis","Bycanistes albotibialis","LC","S",0.717889908256881,1,3.13,4.36,"No",921,18.5,58.3,"Insessorial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,4.6194393517046,0.000109795848219958,"Afrotropic","D.R. Congo",16.579,-2.392,3.25,432,8.758,39.2,1000.541952,0,180
"739",179,"AB","Bucerotiformes","Bucerotidae","Bycanistes fistulator","Bycanistes fistulator","Bycanistes fistulator","Bycanistes fistulator","LC","S",2.61111111111111,1,0.47,0.18,"Yes",508.1,22.2,51.6,"Insessorial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,10.5654644598983,0.000120252595669478,"Afrotropic","D.R. Congo",16.579,-2.392,3.25,432,8.758,39.2,1000.541952,0,180
"739",179,"AB","Bucerotiformes","Bucerotidae","Ceratogymna atrata","Ceratogymna atrata","Ceratogymna atrata","Ceratogymna atrata","LC","S",0.16793893129771,1,0.22,1.31,"Yes",1194.8,17.5,65.2,"Insessorial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,11.6421700183516,0.000126265225452952,"Afrotropic","D.R. Congo",16.579,-2.392,3.25,432,8.758,39.2,1000.541952,0,180
"742",182,"AB","Psittaciformes","Psittacidae","Amazona albifrons","Amazona albifrons","Amazona albifrons","Amazona albifrons","LC","S",0.635499207606973,1,0.1203,0.1893,"Yes",206,33.7,59.5,"Insessorial","Herbivore","Diurnal",2.53892613426095,-0.991683920173743,5.757227652586,9.35297966318163e-05,"Neotropic","Nicaragua",-85.004,14.564,3,1616,9.518,39.8,1837.015128,0,558
"742",182,"AB","Psittaciformes","Psittacidae","Amazona albifrons","Amazona albifrons","Amazona albifrons","Amazona albifrons","LC","S",1.84152139461173,1,0.3486,0.1893,"Yes",206,33.7,59.5,"Insessorial","Herbivore","Diurnal",2.53892613426095,-0.991683920173743,5.757227652586,9.35297966318163e-05,"Neotropic","Nicaragua",-84.96,14.38,6.8,1705,4.754,39.8,688.44614,0,558
"742",182,"AB","Psittaciformes","Psittacidae","Amazona albifrons","Amazona albifrons","Amazona albifrons","Amazona albifrons","LC","S",1.10195456946646,1,0.2086,0.1893,"Yes",206,33.7,59.5,"Insessorial","Herbivore","Diurnal",2.53892613426095,-0.991683920173743,5.757227652586,9.35297966318163e-05,"Neotropic","Nicaragua",-84.936,14.318,21,1553,9.648,42.6,1675.953484,0,558
"742",182,"AB","Psittaciformes","Psittacidae","Amazona autumnalis","Amazona autumnalis","Amazona autumnalis","Amazona autumnalis","LC","S",1.1197778952935,1,0.4235,0.3782,"Yes",416,31,62.6,"Insessorial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,4.36251570273799,9.01894467521086e-05,"Neotropic","Nicaragua",-85.004,14.564,3,1616,9.518,39.8,1837.015128,0,558
"742",182,"AB","Psittaciformes","Psittacidae","Amazona autumnalis","Amazona autumnalis","Amazona autumnalis","Amazona autumnalis","LC","S",0.984664198836595,1,0.3724,0.3782,"Yes",416,31,62.6,"Insessorial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,4.36251570273799,9.01894467521086e-05,"Neotropic","Nicaragua",-84.96,14.38,6.8,1705,4.754,39.8,688.44614,0,558
"742",182,"AB","Psittaciformes","Psittacidae","Amazona autumnalis","Amazona autumnalis","Amazona autumnalis","Amazona autumnalis","LC","S",0.24537281861449,1,0.0928,0.3782,"Yes",416,31,62.6,"Insessorial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,4.36251570273799,9.01894467521086e-05,"Neotropic","Nicaragua",-84.936,14.318,21,1553,9.648,42.6,1675.953484,0,558
"742",182,"AB","Psittaciformes","Psittacidae","Amazona farinosa","Amazona farinosa","Amazona farinosa","Amazona farinosa","LC","S",0.819142857142857,1,0.8601,1.05,"Yes",626,27.9,68.7,"Insessorial","Herbivore","Diurnal",2.3650460803445,-0.713251128465698,9.70290260999164,0.000109795848219958,"Neotropic","Nicaragua",-85.004,14.564,3,1616,9.518,39.8,1837.015128,0,558
"742",182,"AB","Psittaciformes","Psittacidae","Amazona farinosa","Amazona farinosa","Amazona farinosa","Amazona farinosa","LC","S",0.676190476190476,1,0.71,1.05,"Yes",626,27.9,68.7,"Insessorial","Herbivore","Diurnal",2.3650460803445,-0.713251128465698,9.70290260999164,0.000109795848219958,"Neotropic","Nicaragua",-84.96,14.38,6.8,1705,4.754,39.8,688.44614,0,558
"742",182,"AB","Psittaciformes","Psittacidae","Amazona farinosa","Amazona farinosa","Amazona farinosa","Amazona farinosa","LC","S",0.498095238095238,1,0.523,1.05,"Yes",626,27.9,68.7,"Insessorial","Herbivore","Diurnal",2.3650460803445,-0.713251128465698,9.70290260999164,0.000109795848219958,"Neotropic","Nicaragua",-84.936,14.318,21,1553,9.648,42.6,1675.953484,0,558
"742",182,"AB","Psittaciformes","Psittacidae","Ara ambiguus","Ara ambiguus","Ara ambiguus","Ara ambiguus","CR","S",0.24390243902439,1,0.1,0.41,"Yes",1300,39.2,157.6,"Insessorial","Herbivore","Diurnal",2.18035598838756,-0.673594801417612,6.440547425693,9.71270965022708e-05,"Neotropic","Nicaragua",-85.004,14.564,3,1616,9.518,39.8,1837.015128,0,558
"742",182,"AB","Psittaciformes","Psittacidae","Ara ambiguus","Ara ambiguus","Ara ambiguus","Ara ambiguus","CR","S",1.06243902439024,1,0.4356,0.41,"Yes",1300,39.2,157.6,"Insessorial","Herbivore","Diurnal",2.18035598838756,-0.673594801417612,6.440547425693,9.71270965022708e-05,"Neotropic","Nicaragua",-84.96,14.38,6.8,1705,4.754,39.8,688.44614,0,558
"742",182,"AB","Psittaciformes","Psittacidae","Ara ambiguus","Ara ambiguus","Ara ambiguus","Ara ambiguus","CR","S",1.01585365853659,1,0.4165,0.41,"Yes",1300,39.2,157.6,"Insessorial","Herbivore","Diurnal",2.18035598838756,-0.673594801417612,6.440547425693,9.71270965022708e-05,"Neotropic","Nicaragua",-84.936,14.318,21,1553,9.648,42.6,1675.953484,0,558
"742",182,"AB","Psittaciformes","Psittacidae","Ara macao","Ara macao","Ara macao","Ara macao","LC","S",0.696211005489356,1,0.52,0.7469,"Yes",1015,32.7,127.5,"Insessorial","Herbivore","Diurnal",2.31419388360453,-0.505102584783928,3.57775591181411,8.70794658296221e-05,"Neotropic","Nicaragua",-85.004,14.564,3,1616,9.518,39.8,1837.015128,0,558
