Class;Order;Family;Species;Trade type;Source
Reptile;Sauria;Chamaeleonidae;Trioceros ituriensis;Pet, Prod;CITES
Reptile;Sauria;Chamaeleonidae;Trioceros jacksonii;Pet, Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros johnstoni;Pet, Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros kinangopensis;NA;CITES
Reptile;Sauria;Chamaeleonidae;Trioceros kinetensis;Prod;CITES
Reptile;Sauria;Chamaeleonidae;Trioceros laterispinis;Pet, Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros marsabitensis;NA;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros melleri;Pet, Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros montium;Pet, Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros narraioca;Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros ntunte;Prod;CITES
Reptile;Sauria;Chamaeleonidae;Trioceros nyirit;NA;CITES
Reptile;Sauria;Chamaeleonidae;Trioceros oweni;Pet, Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros perreti;Pet;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros pfefferi;Pet, Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros quadricornis;Pet, Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros rudis;Pet, Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros schoutedeni;Pet, Prod;CITES
Reptile;Sauria;Chamaeleonidae;Trioceros schubotzi;Pet;CITES
Reptile;Sauria;Chamaeleonidae;Trioceros serratus;Pet, Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros sternfeldi;Pet, Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros tempeli;Pet, Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros werneri;Pet, Prod;CITES, IUCN
Reptile;Sauria;Chamaeleonidae;Trioceros wiedersheimi;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Cordylus angolensis;NA;CITES
Reptile;Sauria;Cordylidae;Cordylus aridus;Prod;CITES
Reptile;Sauria;Cordylidae;Cordylus beraduccii;NA;CITES
Reptile;Sauria;Cordylidae;Cordylus cloetei;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Cordylus cordylus;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Cordylus jonesii;NA;CITES
Reptile;Sauria;Cordylidae;Cordylus machadoi;NA;CITES
Reptile;Sauria;Cordylidae;Cordylus macropholis;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Cordylus marunguensis;NA;CITES
Reptile;Sauria;Cordylidae;Cordylus mclachlani;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Cordylus meculae;NA;CITES
Reptile;Sauria;Cordylidae;Cordylus minor;NA;CITES
Reptile;Sauria;Cordylidae;Cordylus niger;NA;CITES
Reptile;Sauria;Cordylidae;Cordylus nyikae;NA;CITES
Reptile;Sauria;Cordylidae;Cordylus oelofseni;NA;CITES
Reptile;Sauria;Cordylidae;Cordylus rhodesianus;NA;CITES
Reptile;Sauria;Cordylidae;Cordylus rivae;Prod;CITES
Reptile;Sauria;Cordylidae;Cordylus tropidosternum;NA;CITES
Reptile;Sauria;Cordylidae;Cordylus ukingensis;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Cordylus vittifer;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Hemicordylus capensis;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Hemicordylus nebulosus;NA;CITES
Reptile;Sauria;Cordylidae;Karusasaurus polyzonus;Pet;IUCN
Reptile;Sauria;Cordylidae;Namazonurus campbelli;NA;CITES
Reptile;Sauria;Cordylidae;Namazonurus lawrenci;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Namazonurus namaquensis;NA;CITES
Reptile;Sauria;Cordylidae;Namazonurus peersi;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Namazonurus pustulatus;NA;CITES
Reptile;Sauria;Cordylidae;Ninurta coeruleopunctatus;Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Ouroborus cataphractus;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Platysaurus broadleyi;Pet;IUCN
Reptile;Sauria;Cordylidae;Platysaurus imperator;Pet;IUCN
Reptile;Sauria;Cordylidae;Platysaurus relictus;Pet;IUCN
Reptile;Sauria;Cordylidae;Pseudocordylus langi;Pet, Prod;CITES
Reptile;Sauria;Cordylidae;Pseudocordylus melanotus;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Pseudocordylus microlepidotus;Pet, Prod;CITES
Reptile;Sauria;Cordylidae;Pseudocordylus spinosus;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Pseudocordylus subviridis;NA;CITES
Reptile;Sauria;Cordylidae;Pseudocordylus transvaalensis;NA;CITES
Reptile;Sauria;Cordylidae;Smaug barbertonensis;Pet;IUCN
Reptile;Sauria;Cordylidae;Smaug breyeri;Prod;CITES
Reptile;Sauria;Cordylidae;Smaug giganteus;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Smaug mossambicus;NA;CITES
Reptile;Sauria;Cordylidae;Smaug regius;NA;CITES
Reptile;Sauria;Cordylidae;Smaug vandami;Pet, Prod;CITES, IUCN
Reptile;Sauria;Cordylidae;Smaug warreni;Pet, Prod;CITES, IUCN
Reptile;Sauria;Corytophanidae;Basiliscus plumifrons;NA;IUCN
Reptile;Sauria;Corytophanidae;Basiliscus vittatus;Pet;IUCN
Reptile;Sauria;Corytophanidae;Corytophanes cristatus;Pet;IUCN
Reptile;Sauria;Corytophanidae;Corytophanes hernandesii;Pet;IUCN
Reptile;Sauria;Corytophanidae;Corytophanes percarinatus;Pet;IUCN
Reptile;Sauria;Corytophanidae;Laemanctus longipes;Pet;IUCN
Reptile;Sauria;Corytophanidae;Laemanctus serratus;Pet;IUCN
Reptile;Sauria;Dactyloidae;Anolis garmani;Pet;IUCN
Reptile;Sauria;Dactyloidae;Anolis grahami;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Correlophus ciliatus;NA;IUCN
Reptile;Sauria;Diplodactylidae;Correlophus sarasinorum;NA;IUCN
Reptile;Sauria;Diplodactylidae;Dactylocnemis pacificus;NA;CITES
Reptile;Sauria;Diplodactylidae;Diplodactylus galeatus;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Diplodactylus granariensis;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Eurydactylodes agricolae;NA;IUCN
Reptile;Sauria;Diplodactylidae;Eurydactylodes occidentalis;NA;IUCN
Reptile;Sauria;Diplodactylidae;Eurydactylodes symmetricus;NA;IUCN
Reptile;Sauria;Diplodactylidae;Eurydactylodes vieillardi;NA;IUCN
Reptile;Sauria;Diplodactylidae;Hoplodactylus duvaucelii;NA;CITES
Reptile;Sauria;Diplodactylidae;Lucasium damaeum;NA;IUCN
Reptile;Sauria;Diplodactylidae;Mniarogekko chahoua;NA;IUCN
Reptile;Sauria;Diplodactylidae;Mokopirirakau cryptozoicus;Pet;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Mokopirirakau granulatus;Pet;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Mokopirirakau kahutarae;NA;CITES
Reptile;Sauria;Diplodactylidae;Mokopirirakau nebulosus;NA;CITES
Reptile;Sauria;Diplodactylidae;Naultinus elegans;Pet;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Naultinus gemmeus;Pet, Prod;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Naultinus grayii;Pet;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Naultinus manukanus;Pet;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Naultinus punctatus;Pet;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Naultinus rudis;Pet;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Naultinus stellatus;Pet;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Naultinus tuberculatus;Pet;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Oedura castelnaui;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Oedura coggeri;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Oedura filicipoda;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Oedura gemmata;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Oedura gracilis;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Oedura marmorata;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Oedura monilis;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Oedura tryoni;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Pseudothecadactylus cavaticus;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Pseudothecadactylus lindneri;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Rhacodactylus auriculatus;Pet;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Rhacodactylus leachianus;Pet;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Rhacodactylus trachyrhynchus;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Strophurus ciliaris;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Strophurus elderi;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Strophurus intermedius;NA;IUCN
Reptile;Sauria;Diplodactylidae;Strophurus krisalys;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Strophurus spinigerus;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Strophurus strophurus;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Strophurus taenicauda;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Strophurus wellingtonae;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Strophurus williamsi;Pet;IUCN
Reptile;Sauria;Diplodactylidae;Toropuku stephensi;Pet;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Tukutuku rakiurae;Pet;CITES, IUCN
Reptile;Sauria;Diplodactylidae;Woodworthia brunneus;NA;CITES
Reptile;Sauria;Diplodactylidae;Woodworthia chrysosireticus;NA;CITES
Reptile;Sauria;Diplodactylidae;Woodworthia maculatus;NA;CITES
Reptile;Sauria;Eublepharidae;Aeluroscalabotes felinus;Pet;IUCN
Reptile;Sauria;Eublepharidae;Coleonyx elegans;Pet;IUCN
Reptile;Sauria;Eublepharidae;Coleonyx mitratus;NA;IUCN
Reptile;Sauria;Eublepharidae;Coleonyx reticulatus;Pet;IUCN
Reptile;Sauria;Eublepharidae;Coleonyx switaki;Pet;IUCN
Reptile;Sauria;Eublepharidae;Coleonyx variegatus;Pet;IUCN
Reptile;Sauria;Eublepharidae;Eublepharis angramainyu;Pet;IUCN
Reptile;Sauria;Eublepharidae;Eublepharis fuscus;Pet, Prod;IUCN
Reptile;Sauria;Eublepharidae;Eublepharis hardwickii;Pet, Prod;IUCN
Reptile;Sauria;Eublepharidae;Goniurosaurus bawanglingensis;Pet;IUCN
Reptile;Sauria;Eublepharidae;Goniurosaurus catbaensis;Pet;IUCN
Reptile;Sauria;Eublepharidae;Goniurosaurus kuroiwae;Pet;IUCN
Reptile;Sauria;Eublepharidae;Goniurosaurus liboensis;Pet;IUCN
Reptile;Sauria;Eublepharidae;Goniurosaurus lichtenfelderi;Pet;IUCN
Reptile;Sauria;Eublepharidae;Goniurosaurus splendens;Pet;IUCN
Reptile;Sauria;Eublepharidae;Goniurosaurus yamashinae;Pet;IUCN
Reptile;Sauria;Eublepharidae;Goniurosaurus yingdeensis;Pet;IUCN
Reptile;Sauria;Eublepharidae;Goniurosaurus zhelongi;Pet;IUCN
Reptile;Sauria;Eublepharidae;Hemitheconyx caudicinctus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Afroedura major;Prod;IUCN
Reptile;Sauria;Gekkonidae;Agamura persica;Pet;IUCN
Reptile;Sauria;Gekkonidae;Blaesodactylus boivini;Pet;IUCN
Reptile;Sauria;Gekkonidae;Chondrodactylus angulifer;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cnemaspis africana;NA;IUCN
Reptile;Sauria;Gekkonidae;Cnemaspis psychedelica;Pet;CITES, IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus albofasciatus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus australotitiwangsaensis;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus baluensis;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus bintangrendah;NA;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus biordinis;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus cavernicolus;NA;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus chanhomeae;NA;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus deccanensis;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus elok;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus hoskini;NA;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus irianjayaensis;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus macrotuberculatus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus malayanus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus marmoratus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus mcdonaldi;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus oldhami;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus pulchellus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus salomonensis;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus trilatofasciatus;NA;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus tuberculatus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Cyrtodactylus wayakonei;NA;IUCN
Reptile;Sauria;Gekkonidae;Cyrtopodion scabrum;Pet;IUCN
Reptile;Sauria;Gekkonidae;Geckolepis maculata;Pet, Prod;CITES
Reptile;Sauria;Gekkonidae;Gehyra oceanica;Pet;IUCN
Reptile;Sauria;Gekkonidae;Gekko adleri;Pet;IUCN
Reptile;Sauria;Gekkonidae;Gekko badenii;NA;IUCN
Reptile;Sauria;Gekkonidae;Gekko canaensis;Pet;IUCN
Reptile;Sauria;Gekkonidae;Gekko gecko;Pet, Prod;IUCN
Reptile;Sauria;Gekkonidae;Gekko grossmanni;Pet;IUCN
Reptile;Sauria;Gekkonidae;Gekko swinhonis;Prod;IUCN
Reptile;Sauria;Gekkonidae;Gekko takouensis;Pet;IUCN
Reptile;Sauria;Gekkonidae;Hemidactylus bowringii;Pet, Prod;IUCN
Reptile;Sauria;Gekkonidae;Hemidactylus brookii;Prod;IUCN
Reptile;Sauria;Gekkonidae;Hemidactylus frenatus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Hemidactylus squamulatus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Hemidactylus tanganicus;NA;IUCN
Reptile;Sauria;Gekkonidae;Hemidactylus turcicus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Heteronotia binoei;Pet;IUCN
Reptile;Sauria;Gekkonidae;Lygodactylus manni;Pet;IUCN
Reptile;Sauria;Gekkonidae;Lygodactylus williamsi;Pet;CITES, IUCN
Reptile;Sauria;Gekkonidae;Nactus multicarinatus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Nactus pelagicus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Nactus serpensinsula;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Pachydactylus atorquatus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Paroedura bastardi;Pet;IUCN
Reptile;Sauria;Gekkonidae;Paroedura gracilis;Pet;IUCN
Reptile;Sauria;Gekkonidae;Paroedura ibityensis;Pet;IUCN
Reptile;Sauria;Gekkonidae;Paroedura masobe;Pet;CITES, IUCN
Reptile;Sauria;Gekkonidae;Paroedura oviceps;Pet;IUCN
Reptile;Sauria;Gekkonidae;Paroedura picta;Pet;IUCN
Reptile;Sauria;Gekkonidae;Paroedura stumpffi;Pet;IUCN
Reptile;Sauria;Gekkonidae;Paroedura vahiny;NA;IUCN
Reptile;Sauria;Gekkonidae;Paroedura vazimba;Pet;IUCN
Reptile;Sauria;Gekkonidae;Phelsuma abbotti;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma andamanense;Pet;CITES
Reptile;Sauria;Gekkonidae;Phelsuma antanosy;Prod;CITES
Reptile;Sauria;Gekkonidae;Phelsuma astriata;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma barbouri;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma berghofi;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma borai;NA;CITES
Reptile;Sauria;Gekkonidae;Phelsuma borbonica;NA;CITES
Reptile;Sauria;Gekkonidae;Phelsuma breviceps;Pet, Prod;CITES
Reptile;Sauria;Gekkonidae;Phelsuma cepediana;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma comorensis;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma dorsivittata;Pet;CITES
Reptile;Sauria;Gekkonidae;Phelsuma dubia;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma flavigularis;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma gouldi;Pet;CITES
Reptile;Sauria;Gekkonidae;Phelsuma grandis;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma guentheri;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma guimbeaui;NA;CITES
Reptile;Sauria;Gekkonidae;Phelsuma guttata;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma hielscheri;Pet, Prod;CITES
Reptile;Sauria;Gekkonidae;Phelsuma hoeschi;NA;CITES
Reptile;Sauria;Gekkonidae;Phelsuma inexpectata;NA;CITES
Reptile;Sauria;Gekkonidae;Phelsuma kely;NA;CITES
Reptile;Sauria;Gekkonidae;Phelsuma klemmeri;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma kochi;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma laticauda;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma lineata;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma madagascariensis;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma malamakibo;Pet, Prod;CITES
Reptile;Sauria;Gekkonidae;Phelsuma masohoala;Prod;CITES
Reptile;Sauria;Gekkonidae;Phelsuma modesta;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma mutabilis;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma nigristriata;Pet, Prod;CITES
Reptile;Sauria;Gekkonidae;Phelsuma ornata;NA;CITES
Reptile;Sauria;Gekkonidae;Phelsuma parkeri;Pet;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma parva;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma pasteuri;Pet, Prod;CITES
Reptile;Sauria;Gekkonidae;Phelsuma pronki;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma pusilla;Pet, Prod;CITES
Reptile;Sauria;Gekkonidae;Phelsuma quadriocellata;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma ravenala;NA;CITES
Reptile;Sauria;Gekkonidae;Phelsuma robertmertensi;Pet, Prod;CITES
Reptile;Sauria;Gekkonidae;Phelsuma roesleri;Pet;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma rosagularis;NA;CITES
Reptile;Sauria;Gekkonidae;Phelsuma seippi;Pet, Prod;CITES
Reptile;Sauria;Gekkonidae;Phelsuma serraticauda;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma standingi;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma sundbergi;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Phelsuma vanheygeni;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Pseudogekko smaragdinus;NA;IUCN
Reptile;Sauria;Gekkonidae;Rhoptropella ocellata;NA;CITES
Reptile;Sauria;Gekkonidae;Stenodactylus doriae;Pet;IUCN
Reptile;Sauria;Gekkonidae;Tropiocolotes algericus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Tropiocolotes tripolitanus;Pet;IUCN
Reptile;Sauria;Gekkonidae;Uroplatus alluaudi;Pet, Prod;CITES
Reptile;Sauria;Gekkonidae;Uroplatus ebenaui;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Uroplatus fimbriatus;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Uroplatus finiavana;Pet;CITES, IUCN
Reptile;Sauria;Gekkonidae;Uroplatus giganteus;Pet, Prod;CITES
Reptile;Sauria;Gekkonidae;Uroplatus guentheri;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Uroplatus henkeli;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Uroplatus lineatus;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Uroplatus malahelo;Pet;CITES, IUCN
Reptile;Sauria;Gekkonidae;Uroplatus malama;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Uroplatus phantasticus;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Uroplatus pietschmanni;Pet;CITES, IUCN
Reptile;Sauria;Gekkonidae;Uroplatus sameiti;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gekkonidae;Uroplatus sikorae;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gerrhosauridae;Tracheloptychus petersi;Pet;IUCN
Reptile;Sauria;Gerrhosauridae;Zonosaurus karsteni;Pet, Prod;CITES
Reptile;Sauria;Gerrhosauridae;Zonosaurus laticaudatus;Pet, Prod;CITES
Reptile;Sauria;Gerrhosauridae;Zonosaurus madagascariensis;Pet, Prod;CITES
Reptile;Sauria;Gerrhosauridae;Zonosaurus maximus;Pet;IUCN
Reptile;Sauria;Gerrhosauridae;Zonosaurus quadrilineatus;Pet, Prod;CITES, IUCN
Reptile;Sauria;Gerrhosauridae;Zonosaurus trilineatus;Pet;IUCN
Reptile;Sauria;Helodermatidae;Heloderma horridum;Pet, Prod;CITES, IUCN
Reptile;Sauria;Helodermatidae;Heloderma suspectum;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Amblyrhynchus cristatus;Pet, Prod;CITES
Reptile;Sauria;Iguanidae;Brachylophus bulabula;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Brachylophus fasciatus;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Brachylophus vitiensis;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Conolophus marthae;Pet, Prod;CITES
Reptile;Sauria;Iguanidae;Conolophus pallidus;Prod;CITES
Reptile;Sauria;Iguanidae;Conolophus subcristatus;Pet, Prod;CITES
Reptile;Sauria;Iguanidae;Ctenosaura bakeri;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Ctenosaura clarki;Pet;IUCN
Reptile;Sauria;Iguanidae;Ctenosaura conspicuosa;Pet;IUCN
Reptile;Sauria;Iguanidae;Ctenosaura defensor;Pet;IUCN
Reptile;Sauria;Iguanidae;Ctenosaura melanosterna;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Ctenosaura nolascensis;Pet, Prod;IUCN
Reptile;Sauria;Iguanidae;Ctenosaura oedirhina;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Ctenosaura palearis;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Ctenosaura similis;Prod;IUCN
Reptile;Sauria;Iguanidae;Cyclura carinata;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Cyclura collei;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Cyclura cornuta;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Cyclura cychlura;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Cyclura lewisi;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Cyclura nubila;Pet, Prod;CITES
Reptile;Sauria;Iguanidae;Cyclura pinguis;Prod;CITES
Reptile;Sauria;Iguanidae;Cyclura ricordi;NA;CITES
Reptile;Sauria;Iguanidae;Cyclura rileyi;Pet, Prod;CITES
Reptile;Sauria;Iguanidae;Dipsosaurus dorsalis;NA;IUCN
Reptile;Sauria;Iguanidae;Iguana delicatissima;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Iguana iguana;Pet, Prod;CITES, IUCN
Reptile;Sauria;Iguanidae;Sauromalus ater;Pet;IUCN
Reptile;Sauria;Iguanidae;Sauromalus hispidus;Pet, Prod;IUCN
Reptile;Sauria;Iguanidae;Sauromalus varius;Pet;CITES, IUCN
Reptile;Sauria;Lacertidae;Acanthodactylus pardalis;NA;IUCN
Reptile;Sauria;Lacertidae;Dalmatolacerta oxycephala;Pet, Prod;IUCN
Reptile;Sauria;Lacertidae;Dinarolacerta montenegrina;Prod;IUCN
Reptile;Sauria;Lacertidae;Dinarolacerta mosorensis;Pet;IUCN
Reptile;Sauria;Lacertidae;Eremias grammica;Pet;IUCN
Reptile;Sauria;Lacertidae;Eremias przewalskii;Pet, Prod;IUCN
Reptile;Sauria;Lacertidae;Eremias vermiculata;Pet, Prod;IUCN
Reptile;Sauria;Lacertidae;Gallotia simonyi;Prod;CITES, IUCN
Reptile;Sauria;Lacertidae;Gastropholis prasina;Pet;IUCN
Reptile;Sauria;Lacertidae;Iberolacerta aranica;Prod;IUCN
Reptile;Sauria;Lacertidae;Iberolacerta aurelioi;Prod;IUCN
Reptile;Sauria;Lacertidae;Iberolacerta bonnali;Prod;IUCN
Reptile;Sauria;Lacertidae;Iberolacerta martinezricai;Pet, Prod;IUCN
Reptile;Sauria;Lacertidae;Lacerta media;Pet;IUCN
Reptile;Sauria;Lacertidae;Philochortus zolii;Pet, Prod;IUCN
Reptile;Sauria;Lacertidae;Podarcis lilfordi;Pet;CITES, IUCN
Reptile;Sauria;Lacertidae;Podarcis muralis;NA;IUCN
Reptile;Sauria;Lacertidae;Podarcis peloponnesiacus;Pet;IUCN
Reptile;Sauria;Lacertidae;Podarcis pityusensis;Pet;CITES
Reptile;Sauria;Lacertidae;Podarcis siculus;Pet;IUCN
Reptile;Sauria;Lacertidae;Podarcis tiliguerta;Pet;IUCN
Reptile;Sauria;Lacertidae;Takydromus hani;NA;IUCN
Reptile;Sauria;Lacertidae;Takydromus septentrionalis;Prod;IUCN
Reptile;Sauria;Lacertidae;Takydromus sexlineatus;Pet;IUCN
Reptile;Sauria;Lacertidae;Takydromus toyamai;Pet;IUCN
Reptile;Sauria;Lacertidae;Timon tangitanus;Prod;IUCN
Reptile;Sauria;Lanthanotidae;Lanthanotus borneensis;NA;CITES
